code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;
"65604";"488";"Naviazané potápavé pelety SPORTS Kaprí sen Nuggets";"3,06";"1";"3,06";"1,82";"23";"1";"3,06";;
"54577";"489";"Háčik DELPHIN HKD Double";"4,70";"1";"4,70";"1,69";"23";"1";"4,00";"25";
"54581";"489";"Háčik DELPHIN HKD Double";"4,94";"1";"4,94";"2,20";"23";"1";"4,20";"25";
"80855";;"Navijak VAGNER Bagrus 5000";"595,79";"1";"595,79";"346,98";"23";"1";"595,79";;
"103785";;"Plandavka KINETIC Micro Boss 3,5g, Yellow/ Black Matte";"3,06";"1";"3,06";"1,34";"23";"1";"3,06";;
"40032";;"Podberák Giants Fishing Carp Plus Landing net";"35,01";"1";"35,01";"17,81";"23";"1";"35,01";;
"69768";"490";"Rúčka CARPZOOM Smart Handle na podberák";"12,00";"1";"12,00";"7,38";"23";"1";"12,00";;
"69776";"490";"Rúčka CARPZOOM Smart Handle na podberák";"15,01";"1";"15,01";"8,05";"23";"1";"15,01";;
"65615";"491";"Prúty SPORTEX Nova ULR RS-2";"153,70";"1";"153,70";"104,51";"23";"1";"153,70";;
"65616";"491";"Prúty SPORTEX Nova ULR RS-2";"161,90";"1";"161,90";"111,23";"23";"1";"161,90";;
"65617";"491";"Prúty SPORTEX Nova ULR RS-2";"158,83";"1";"158,83";"99,26";"23";"1";"158,83";;
"54645";"492";"Šnúra DELPHIN 8K Cross kamufláž";"9,95";"1";"9,95";"4,75";"23";"1";"8,46";"25";
"54646";"492";"Šnúra DELPHIN 8K Cross kamufláž";"9,95";"1";"9,95";"4,75";"23";"1";"8,46";"25";
"81092";;"Nástraha FOX Spiky Shads Bulk 9cm";"1,13";"1";"1,13";"0,50";"23";"1";"1,13";;
"103800";"493";"Boilie STARBAITS Mass Baiting Spicy Salmon";"28,95";"1";"28,95";"13,70";"23";"1";"28,95";;
"103801";"493";"Boilie STARBAITS Mass Baiting Spicy Salmon";"28,95";"1";"28,95";"13,64";"23";"1";"28,95";;
"103802";"493";"Boilie STARBAITS Mass Baiting Spicy Salmon";"28,95";"1";"28,95";"13,64";"23";"1";"28,95";;
"40224";;"Stolík Leeda Speciman Bivvy Table";"23,39";"1";"23,39";"12,57";"23";"1";"23,39";;
"69801";;"Krmivo CARPZOOM Carp Fiesta Vanilka";"2,95";"1";"2,95";"1,65";"23";"1";"2,95";;
"01029";;"Uterák FRENDO Hiker L Green";"9,74";"1";"9,74";"7,62";"23";"1";"9,74";;
"65649";;"Stojan SPORTS Rod Pod Complete Quick Set";"34,54";"1";"34,54";"21,23";"23";"1";"34,54";;
"89647";"494";"Prút DELPHIN River Trophy NXT";"86,95";"1";"86,95";"45,14";"23";"1";"73,91";"25";
"89648";"494";"Prút DELPHIN River Trophy NXT";"89,95";"1";"89,95";"47,83";"23";"1";"76,46";"25";
"89649";"494";"Prút DELPHIN River Trophy NXT";"99,95";"1";"99,95";"53,21";"23";"1";"84,96";"25";
"89650";"494";"Prút DELPHIN River Trophy NXT";"106,95";"1";"106,95";"57,50";"23";"1";"90,91";"25";
"111097";"495";"Kajak s pedálmi FEEL FREE Moken 12.5 PDL, 385 cm";"2299,01";"1";"2299,01";"1931,16";"23";"1";"2299,01";;
"111098";"495";"Kajak s pedálmi FEEL FREE Moken 12.5 PDL, 385 cm";"2299,01";"1";"2299,01";"1931,16";"23";"1";"2299,01";;
"111099";"495";"Kajak s pedálmi FEEL FREE Moken 12.5 PDL, 385 cm";"2299,01";"1";"2299,01";"1931,16";"23";"1";"2299,01";;
"111100";"495";"Kajak s pedálmi FEEL FREE Moken 12.5 PDL, 385 cm";"2299,01";"1";"2299,01";"1931,16";"23";"1";"2299,01";;
"111101";"495";"Kajak s pedálmi FEEL FREE Moken 12.5 PDL, 385 cm";"2299,01";"1";"2299,01";"1931,16";"23";"1";"2299,01";;
"40340";"496";"Plavák Hell-Cat";"4,33";"1";"4,33";"2,20";"23";"1";"4,33";;
"40341";"496";"Plavák Hell-Cat";"5,52";"1";"5,52";"2,92";"23";"1";"5,52";;
"40342";"496";"Plavák Hell-Cat";"7,11";"1";"7,11";"3,76";"23";"1";"7,11";;
"40343";"496";"Plavák Hell-Cat";"9,89";"1";"9,89";"5,03";"23";"1";"9,89";;
"40344";"496";"Plavák Hell-Cat";"11,48";"1";"11,48";"5,84";"23";"1";"11,48";;
"7080";;"Wolfrámový náväzec MIKADO Lithanium";"1,59";"1";"1,59";"0,61";"23";"1";"1,45";"25";
"92220";"497";"Nadväzec DELPHIN FLR D-Rig Barb";"4,70";"1";"4,70";"2,44";"23";"1";"4,00";"25";
"92221";"497";"Nadväzec DELPHIN FLR D-Rig Barb";"4,70";"1";"4,70";"2,44";"23";"1";"4,00";"25";
"89709";"498";"Šnúra DELPHIN Boxer 4 Fluo žltá";"11,96";"1";"11,96";"6,05";"23";"1";"10,17";"25";
"89712";"498";"Šnúra DELPHIN Boxer 4 Fluo žltá";"14,94";"1";"14,94";"7,68";"23";"1";"12,70";"25";
"89713";"498";"Šnúra DELPHIN Boxer 4 Fluo žltá";"16,95";"1";"16,95";"8,68";"23";"1";"14,41";"25";
"89714";"498";"Šnúra DELPHIN Boxer 4 Fluo žltá";"18,50";"1";"18,50";"9,21";"23";"1";"15,73";"25";
"81439";;"Naviják FOX FX11";"179,36";"1";"179,36";"90,41";"23";"1";"179,36";;
"73016";;"Dropper STARBAITS Performance SK30";"10,50";"1";"10,50";"5,15";"23";"1";"10,50";;
"92272";"499";"Prút DELPHIN Amulet Spin";"25,95";"1";"25,95";"13,49";"23";"1";"22,06";"25";
"92273";"499";"Prút DELPHIN Amulet Spin";"26,95";"1";"26,95";"14,58";"23";"1";"22,91";"25";
"92274";"499";"Prút DELPHIN Amulet Spin";"27,95";"1";"27,95";"15,12";"23";"1";"23,76";"25";
"29811";"500";"Pelety MIKBAITS Slivka Halibut v dipe";"4,12";"1";"4,12";"2,95";"23";"1";"4,12";"10";
"29812";"500";"Pelety MIKBAITS Slivka Halibut v dipe";"4,12";"1";"4,12";"2,95";"23";"1";"4,12";"10";
"65705";;"Magnet GEOFF Anderson WizTool Magnet";"8,97";"1";"8,97";"6,44";"23";"1";"8,97";;
"89757";"501";"Chemické svetlo DELPHIN Comet Bar";"0,70";"1";"0,70";"0,28";"23";"1";"0,60";"25";
"89758";"501";"Chemické svetlo DELPHIN Comet Bar";"0,70";"1";"0,70";"0,28";"23";"1";"0,60";"25";
"111129";"502";"Ponožky Geoff Anderson WizWool Heavy Weight šedé";"29,95";"1";"29,95";"20,37";"23";"1";"29,95";;
"111130";"502";"Ponožky Geoff Anderson WizWool Heavy Weight šedé";"29,95";"1";"29,95";"20,37";"23";"1";"29,95";;
"111131";"502";"Ponožky Geoff Anderson WizWool Heavy Weight šedé";"29,95";"1";"29,95";"20,37";"23";"1";"29,95";;
"81572";;"Set signalizátorov FOX Micron RX+ 4+1";"999,99";"1";"999,99";"619,99";"23";"1";"999,99";;
"40644";;"Šnúra HELL-CAT Ultra Braid Strong";"17,79";"1";"17,79";"8,05";"23";"1";"17,79";;
"92288";"503";"Prút DELPHIN Scroll TeleCarp";"56,95";"1";"56,95";"30,79";"23";"1";"48,41";"25";
"92289";"503";"Prút DELPHIN Scroll TeleCarp";"62,95";"1";"62,95";"34,02";"23";"1";"53,51";"25";
"92290";"503";"Prút DELPHIN Scroll TeleCarp";"66,95";"1";"66,95";"35,10";"23";"1";"56,91";"25";
"100117";;"Podsedák CARP CARE Camo na lavičku do člna";"13,22";"1";"13,22";"6,80";"23";"1";"13,22";;
"89811";"504";"Šnúra DELPHIN Hero 8 žltá";"9,95";"1";"9,95";"5,10";"23";"1";"8,46";"25";
"89815";"504";"Šnúra DELPHIN Hero 8 žltá";"20,95";"1";"20,95";"10,73";"23";"1";"17,81";"25";
"55126";;"Stojan MIVARDI RodPod Hardcore XL";"149,99";"1";"149,99";"76,52";"23";"1";"134,99";"10";
"40722";"505";"Prút Hell-Cat Kronos Black Edition";"138,95";"1";"138,95";"70,66";"23";"1";"138,95";;
"40724";"505";"Prút Hell-Cat Kronos Black Edition";"134,97";"1";"134,97";"71,30";"23";"1";"134,97";;
"73618";"506";"Krmivo MONDIAL F Powermix Carp";"7,20";"1";"7,20";"3,36";"23";"1";"7,20";;
"73619";"506";"Krmivo MONDIAL F Powermix Carp";"7,20";"1";"7,20";"3,36";"23";"1";"7,20";;
"73620";"506";"Krmivo MONDIAL F Powermix Carp";"7,20";"1";"7,20";"3,36";"23";"1";"7,20";;
"73621";"506";"Krmivo MONDIAL F Powermix Carp";"7,20";"1";"7,20";"3,20";"23";"1";"7,20";;
"73630";"506";"Krmivo MONDIAL F Powermix Carp";"3,20";"1";"3,20";"1,50";"23";"1";"3,20";;
"73631";"506";"Krmivo MONDIAL F Powermix Carp";"3,20";"1";"3,20";"1,50";"23";"1";"3,20";;
"73632";"506";"Krmivo MONDIAL F Powermix Carp";"3,20";"1";"3,20";"1,57";"23";"1";"3,20";;
"73633";"506";"Krmivo MONDIAL F Powermix Carp";"3,20";"1";"3,20";"1,43";"23";"1";"3,20";;
"74214";"506";"Krmivo MONDIAL F Powermix Carp";"3,20";"1";"3,20";"1,50";"23";"1";"3,20";;
"100171";"507";"Pršiplášť ROBINSON Rainman";"28,79";"1";"28,79";"13,09";"23";"1";"28,79";;
"100172";"507";"Pršiplášť ROBINSON Rainman";"35,26";"1";"35,26";"13,09";"23";"1";"35,26";;
"100173";"507";"Pršiplášť ROBINSON Rainman";"35,26";"1";"35,26";"13,09";"23";"1";"35,26";;
"100174";"507";"Pršiplášť ROBINSON Rainman";"34,40";"1";"34,40";"13,09";"23";"1";"34,40";;
"65741";"508";"Prút SPORTEX Catapult CS-4 Stalker";"204,95";"1";"204,95";"139,37";"23";"1";"204,95";;
"65742";"508";"Prút SPORTEX Catapult CS-4 Stalker";"210,07";"1";"210,07";"126,75";"23";"1";"210,07";;
"55217";;"Adaptér MIVARDI D25 na kreslo Comfort";"10,25";"1";"10,25";"5,00";"23";"1";"9,23";"10";
"82338";;"Dáždnik FOX 60"" Camo Brolly";"112,74";"1";"112,74";"56,83";"23";"1";"112,74";;
"103919";"509";"Kopyto GUNKI Bump Contest 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103920";"509";"Kopyto GUNKI Bump Contest 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103921";"509";"Kopyto GUNKI Bump Contest 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"74577";"509";"Kopyto GUNKI Bump Contest 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"40792";;"Sada 2 signalizátorov GIANTS FISHING TX2 s príposluchom";"65,96";"1";"65,96";"33,54";"23";"1";"65,96";;
"73871";;"Krmivo SENSAS 3000 Tench - Lieň";"5,30";"1";"5,30";"3,04";"23";"1";"5,30";;
"100210";;"Signalizátor CARPON AV pre sadu";"31,77";"1";"31,77";"15,60";"23";"1";"31,77";;
"111178";;"Sonda Active Imaging™ HD 3in1 (M/H) SideScan Fish Reveal";"613,70";"1";"613,70";"489,79";"23";"1";"613,70";"4";
"40857";"510";"Nárazové guličky GIANTS FISHING Rubber Beads Transparent Green";"0,98";"1";"0,98";"0,50";"23";"1";"0,98";;
"40858";"510";"Nárazové guličky GIANTS FISHING Rubber Beads Transparent Green";"0,98";"1";"0,98";"0,50";"23";"1";"0,98";;
"40859";"510";"Nárazové guličky GIANTS FISHING Rubber Beads Transparent Green";"0,98";"1";"0,98";"0,50";"23";"1";"0,98";;
"40860";"510";"Nárazové guličky GIANTS FISHING Rubber Beads Transparent Green";"1,07";"1";"1,07";"0,54";"23";"1";"1,07";;
"74283";;"Taška STARBAITS Pro Carry All L";"51,96";"1";"51,96";"24,98";"23";"1";"51,96";;
"92342";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"16,73";"23";"1";"27,17";"25";
"92343";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"17,27";"23";"1";"27,17";"25";
"92344";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"17,27";"23";"1";"27,17";"25";
"92345";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"17,27";"23";"1";"27,17";"25";
"92346";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"17,27";"23";"1";"27,17";"25";
"92347";"511";"Tričko DELPHIN UV Armor 50+ Olive s kapucňou";"31,96";"1";"31,96";"17,27";"23";"1";"27,17";"25";
"100246";"512";"Navijak VDE-ROBINSON Method Freerunner FD";"54,33";"1";"54,33";"26,59";"23";"1";"54,33";;
"100247";"512";"Navijak VDE-ROBINSON Method Freerunner FD";"54,00";"1";"54,00";"25,44";"23";"1";"54,00";;
"100248";"512";"Navijak VDE-ROBINSON Method Freerunner FD";"58,83";"1";"58,83";"28,56";"23";"1";"58,83";;
"100249";"512";"Navijak VDE-ROBINSON Method Freerunner FD";"56,00";"1";"56,00";"26,31";"23";"1";"56,00";;
"65778";;"Dipovaná umelá nástraha FishUp Tanta 5,1 cm, 9 ks";"7,00";"1";"7,00";"4,42";"23";"1";"7,00";;
"40905";;"Kreslo GIANTS FISHING Luxury XS Chair";"134,97";"1";"134,97";"71,30";"23";"1";"134,97";;
"74330";"513";"Boilie STARBAITS Pro Red One Hard";"8,70";"1";"8,70";"4,17";"23";"1";"8,70";;
"74331";"513";"Boilie STARBAITS Pro Red One Hard";"8,70";"1";"8,70";"4,48";"23";"1";"8,70";;
"92358";"514";"Prút DELPHIN Magma Legend4ry Method";"93,95";"1";"93,95";"50,79";"23";"1";"79,86";"25";
"92359";"514";"Prút DELPHIN Magma Legend4ry Method";"97,94";"1";"97,94";"51,33";"23";"1";"83,25";"25";
"92360";"514";"Prút DELPHIN Magma Legend4ry Method";"99,95";"1";"99,95";"52,95";"23";"1";"84,96";"25";
"89940";;"Vôňa DELPHIN CatchMe! Zubáč Green Tea";"2,00";"1";"2,00";"0,87";"23";"1";"1,70";"25";
"55504";"515";"Aminoliquid MIVARDI Rapid";"6,99";"1";"6,99";"3,06";"23";"1";"6,29";"10";
"56168";"515";"Aminoliquid MIVARDI Rapid";"6,99";"1";"6,99";"3,06";"23";"1";"6,29";"10";
"103958";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"103959";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"103960";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"103961";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"104378";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,70";"1";"0,70";"0,29";"23";"1";"0,70";;
"74610";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"74611";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"74612";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"74613";"516";"Nástraha GUNKI Tipsy CXL 8,5 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"74518";;"Krabička GUNKI Lure Box Open Sides M";"8,79";"1";"8,79";"3,77";"23";"1";"8,79";;
"92374";"517";"Náhradné špičky DELPHIN Magma Legend4ry";"30,95";"1";"30,95";"16,19";"23";"1";"26,31";"25";
"92377";"517";"Náhradné špičky DELPHIN Magma Legend4ry";"8,95";"1";"8,95";"4,59";"23";"1";"7,61";"25";
"92378";"517";"Náhradné špičky DELPHIN Magma Legend4ry";"11,96";"1";"11,96";"6,21";"23";"1";"10,17";"25";
"100314";;"Stoper METHOD FEEDER FANS Stopper";"1,02";"1";"1,02";"0,55";"23";"1";"1,02";;
"30580";;"Vankúš GABY Zubáč";"21,89";"1";"21,89";"13,78";"23";"1";"21,89";"10";
"90006";;"Signalizátor DELPHIN DX1";"19,50";"1";"19,50";"10,49";"23";"1";"16,58";"25";
"112042";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112043";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112044";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112045";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112046";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112047";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"112048";"518";"Nástraha HARMONY BAITS Super Worm, Cheese, 70 mm, 7 ks";"6,49";"1";"6,49";"3,90";"23";"1";"6,49";;
"40983";;"Spacák GIANTS FISHING 5 Season Maxi Camo Sleeping Bag";"107,18";"1";"107,18";"56,62";"23";"1";"107,18";;
"74540";;"Pelety STARBAITS Pro Monster Crab Mixed Pellets";"20,95";"1";"20,95";"9,29";"23";"1";"20,95";;
"92392";"519";"Taška DELPHIN EVA Reaxe Bowler";"13,95";"1";"13,95";"7,26";"23";"1";"11,86";"25";
"92393";"519";"Taška DELPHIN EVA Reaxe Bowler";"15,95";"1";"15,95";"6,67";"23";"1";"13,56";"25";
"90084";;"Držiak prútov DELPHIN WallHold";"11,96";"1";"11,96";"6,43";"23";"1";"10,17";"25";
"55575";;"Sieťka MIVARDI Keepnet Classic MM3";"4,81";"1";"4,81";"2,28";"23";"1";"4,33";"10";
"103991";;"Podberák GUNKI Clips Street";"43,95";"1";"43,95";"20,31";"23";"1";"43,95";;
"92410";"520";"Prút DELPHIN ContaX IT 30T";"49,95";"1";"49,95";"25,23";"23";"1";"42,46";"25";
"92411";"520";"Prút DELPHIN ContaX IT 30T";"51,96";"1";"51,96";"26,85";"23";"1";"44,17";"25";
"92412";"520";"Prút DELPHIN ContaX IT 30T";"56,95";"1";"56,95";"29,54";"23";"1";"48,41";"25";
"100358";"521";"Krmítko Method Feeder Fans Flat Feeder for Pellet Mix";"3,37";"1";"3,37";"1,82";"23";"1";"3,37";;
"100359";"521";"Krmítko Method Feeder Fans Flat Feeder for Pellet Mix";"3,47";"1";"3,47";"2,12";"23";"1";"3,47";;
"100360";"521";"Krmítko Method Feeder Fans Flat Feeder for Pellet Mix";"3,58";"1";"3,58";"1,94";"23";"1";"3,58";;
"30841";;"Liquid MAINLINE Smart Liquid Fish";"16,99";"1";"";"";"23";"1";"";;
"90101";"522";"Nástraha DELPHIN D Snax Waft Kukurica - Ananás";"4,70";"1";"4,70";"1,87";"23";"1";"4,00";"25";
"91494";"522";"Nástraha DELPHIN D Snax Waft Kukurica - Ananás";"4,70";"1";"4,70";"2,37";"23";"1";"4,00";"25";
"96963";"523";"Nástraha FANATIK Bulava FAT";"10,25";"1";"10,25";"5,52";"23";"1";"6,15";;
"96964";"523";"Nástraha FANATIK Bulava FAT";"10,25";"1";"10,25";"5,52";"23";"1";"6,15";;
"96965";"523";"Nástraha FANATIK Bulava FAT";"10,25";"1";"10,25";"5,52";"23";"1";"6,15";;
"96966";"523";"Nástraha FANATIK Bulava FAT";"10,25";"1";"10,25";"5,52";"23";"1";"6,15";;
"104030";;"Dip sprej SENSAS Bombix Carp Tasty Spicy";"6,80";"1";"6,80";"3,73";"23";"1";"6,80";;
"74599";"524";"Nástraha GUNKI Peps 12 cm";"6,95";"1";"6,95";"3,03";"23";"1";"6,95";;
"74600";"524";"Nástraha GUNKI Peps 12 cm";"6,95";"1";"6,95";"3,56";"23";"1";"6,95";;
"74753";"524";"Nástraha GUNKI Peps 12 cm";"7,80";"1";"7,80";"3,90";"23";"1";"7,80";;
"82892";;"SET = 3x signalizátor FOX Mini Micron X 3 Rod Set s príposluchom";"292,11";"1";"292,11";"148,83";"23";"1";"292,11";;
"104051";"525";"Boilie STARBAITS Global Banana Cream, 10 kg";"49,99";"1";"";"";"23";"1";"";;
"41437";;"Prívlačová taška GIANTS FISHING Spinning Bag Deluxe MK2";"31,73";"1";"31,73";"16,14";"23";"1";"31,73";;
"74632";;"Krmivo SENSAS 3000 Carp Tasty Honey (med)";"5,30";"1";"5,30";"2,50";"23";"1";"5,30";;
"92444";;"Kľúčenka DELPHIN Carpener s otváračom na fľaše, bronzová";"2,90";"1";"2,90";"1,56";"23";"1";"2,47";"25";
"30905";"526";"Montáž KORDA Dark Matter Action Pack";"12,29";"1";"12,29";"6,66";"23";"1";"12,29";;
"30906";"526";"Montáž KORDA Dark Matter Action Pack";"12,29";"1";"12,29";"6,66";"23";"1";"12,29";;
"90125";;"Lopatka DELPHIN Dumper Full Mini";"6,49";"1";"6,49";"3,49";"23";"1";"5,52";"25";
"112350";"527";"Čln STARKBOAT DT-270 bez kýlu, tmavo šedý";"680,01";"1";"680,01";"476,00";"23";"1";"680,01";"10";
"112351";"527";"Čln STARKBOAT DT-270 bez kýlu, tmavo šedý";"720,01";"1";"720,01";"503,99";"23";"1";"720,01";"10";
"112352";"527";"Čln STARKBOAT DT-270 bez kýlu, tmavo šedý";"620,01";"1";"620,01";"433,99";"23";"1";"620,01";"10";
"112353";"527";"Čln STARKBOAT DT-270 bez kýlu, tmavo šedý";"699,00";"1";"699,00";"559,21";"23";"1";"699,00";"10";
"83062";;"Podberák FOX Horizon X3 landing Net Two";"124,99";"1";"";"";"23";"1";"";;
"97085";"528";"Nástraha KEITECH Swing Impact Fat 2,8 inch/ 7,11cm, bal. 8ks";"7,69";"1";"7,69";"4,84";"23";"1";"7,69";;
"97088";"528";"Nástraha KEITECH Swing Impact Fat 2,8 inch/ 7,11cm, bal. 8ks";"7,69";"1";"7,69";"4,84";"23";"1";"7,69";;
"97089";"528";"Nástraha KEITECH Swing Impact Fat 2,8 inch/ 7,11cm, bal. 8ks";"7,69";"1";"7,69";"3,26";"23";"1";"7,69";;
"97230";"528";"Nástraha KEITECH Swing Impact Fat 2,8 inch/ 7,11cm, bal. 8ks";"7,69";"1";"7,69";"3,22";"23";"1";"7,69";;
"97231";"528";"Nástraha KEITECH Swing Impact Fat 2,8 inch/ 7,11cm, bal. 8ks";"7,69";"1";"7,69";"3,22";"23";"1";"7,69";;
"41453";;"Rýchloupínacia poistka GIANTS FISHING Deluxe Metal Rod Lock";"7,11";"1";"7,11";"3,62";"23";"1";"7,11";;
"31022";"529";"Háčiky ROBINSON Carpex Teflon S.Strong 1";"2,25";"1";"2,25";"1,06";"23";"1";"2,25";;
"31024";"529";"Háčiky ROBINSON Carpex Teflon S.Strong 1";"2,71";"1";"2,71";"1,76";"23";"1";"2,71";;
"90152";"530";"Háčiky DELPHIN Thorn Wider 11x";"4,94";"1";"4,94";"2,15";"23";"1";"4,20";"25";
"90153";"530";"Háčiky DELPHIN Thorn Wider 11x";"4,94";"1";"4,94";"2,15";"23";"1";"4,20";"25";
"90154";"530";"Háčiky DELPHIN Thorn Wider 11x";"4,94";"1";"4,94";"2,08";"23";"1";"4,20";"25";
"112366";"531";"Čln STARKBOAT DT-320 bez kýlu, zelený";"799,00";"1";"799,00";"559,29";"23";"1";"799,00";"10";
"112367";"531";"Čln STARKBOAT DT-320 bez kýlu, zelený";"770,00";"1";"770,00";"539,00";"23";"1";"770,00";"10";
"55747";"532";"Boilie MIVARDI Rapid Pop Up Reflex 10mm";"6,99";"1";"6,99";"2,91";"23";"1";"6,29";"10";
"55748";"532";"Boilie MIVARDI Rapid Pop Up Reflex 10mm";"6,99";"1";"6,99";"2,91";"23";"1";"6,29";"10";
"55750";"532";"Boilie MIVARDI Rapid Pop Up Reflex 10mm";"6,99";"1";"6,99";"2,91";"23";"1";"6,29";"10";
"55751";"532";"Boilie MIVARDI Rapid Pop Up Reflex 10mm";"6,99";"1";"6,99";"2,91";"23";"1";"6,29";"10";
"74749";;"Partikel STARBAITS Ready Seeds SK30 Bright Tiger (tigrí orech)";"12,50";"1";"12,50";"5,05";"23";"1";"12,50";;
"19254";"533";"Hotová montáž CARPEX Anti Eject Rig";"4,19";"1";"4,19";"2,58";"23";"1";"4,19";;
"31190";"533";"Hotová montáž CARPEX Anti Eject Rig";"4,19";"1";"4,19";"2,10";"23";"1";"4,19";;
"31191";"533";"Hotová montáž CARPEX Anti Eject Rig";"4,19";"1";"4,19";"2,58";"23";"1";"4,19";;
"31192";"533";"Hotová montáž CARPEX Anti Eject Rig";"4,19";"1";"4,19";"2,58";"23";"1";"4,19";;
"90171";"534";"Rýchlospojka DELPHIN BOMB! Chain Snap";"2,90";"1";"2,90";"1,28";"23";"1";"2,47";"25";
"90172";"534";"Rýchlospojka DELPHIN BOMB! Chain Snap";"2,90";"1";"2,90";"1,28";"23";"1";"2,47";"25";
"90173";"534";"Rýchlospojka DELPHIN BOMB! Chain Snap";"2,90";"1";"2,90";"1,28";"23";"1";"2,47";"25";
"112382";;"Podsedák STARKBOAT, 95 cm, šedý";"40,00";"1";"40,00";"20,00";"23";"1";"40,00";"10";
"83182";"535";"Ponožky FOX Thermolite Socks Black/ Orange";"13,99";"1";"13,99";"6,79";"23";"1";"13,99";;
"83243";"535";"Ponožky FOX Thermolite Socks Black/ Orange";"13,99";"1";"13,99";"6,05";"23";"1";"13,99";;
"104110";;"Dip STARBAITS PRO Monster Crab Boost/ Glug";"9,59";"1";"9,59";"4,53";"23";"1";"9,59";;
"41486";"536";"SET = 2x navijak GIANTS FISHING GXR Reel FS";"55,50";"1";"55,50";"29,33";"23";"1";"55,50";;
"41487";"536";"SET = 2x navijak GIANTS FISHING GXR Reel FS";"59,50";"1";"59,50";"31,43";"23";"1";"59,50";;
"55868";;"Prevlek MIVARDI Tail Rubber";"1,69";"1";"1,69";"0,80";"23";"1";"1,52";"10";
"83230";"537";"Šnúra STRIKE KING Tour Grade Braid 150 m";"20,49";"1";"20,49";"9,50";"23";"1";"20,49";;
"83231";"537";"Šnúra STRIKE KING Tour Grade Braid 150 m";"20,49";"1";"20,49";"9,50";"23";"1";"20,49";;
"97409";"538";"Nástraha KEITECH Swing Impact 3 inch/ 7,62cm, bal. 10ks";"6,25";"1";"6,25";"3,22";"23";"1";"6,25";;
"97413";"538";"Nástraha KEITECH Swing Impact 3 inch/ 7,62cm, bal. 10ks";"6,25";"1";"6,25";"3,22";"23";"1";"6,25";;
"41500";;"Naviják SHIMANO Big Baittrunner CI4 XTB LC";"359,95";"1";"359,95";"215,53";"23";"1";"359,95";;
"100527";"539";"Vobler ROBINSON Marteen DR F70";"7,60";"1";"7,60";"3,68";"23";"1";"7,60";;
"100528";"539";"Vobler ROBINSON Marteen DR F70";"7,79";"1";"7,79";"2,95";"23";"1";"7,79";;
"100529";"539";"Vobler ROBINSON Marteen DR F70";"7,79";"1";"7,79";"2,95";"23";"1";"7,79";;
"100530";"539";"Vobler ROBINSON Marteen DR F70";"7,60";"1";"7,60";"3,68";"23";"1";"7,60";;
"100531";"539";"Vobler ROBINSON Marteen DR F70";"7,79";"1";"7,79";"2,95";"23";"1";"7,79";;
